year,1-gram,count-sum,count-mean
2021,volition,1,1.0
2021,wildfires,1,1.0
2021,vehement,1,1.0
2021,vanquish,1,1.0
2021,variant,1,1.0
2021,varied,1,1.0
2021,varieties,1,1.0
2021,varying,1,1.0
2021,vaunted,1,1.0
2021,vbmxfhko0y,1,1.0
2021,vefusqumpn,1,1.0
2021,veganism,1,1.0
2021,veiled,1,1.0
2021,vmr9lckyks,1,1.0
2021,vein,1,1.0
2021,vendettas,1,1.0
2021,venezuela,1,1.0
2021,vengeful,1,1.0
2021,ventilation,1,1.0
2021,venues,1,1.0
2021,veracity,1,1.0
2021,veranda,1,1.0
2021,verandah,1,1.0
2021,vancouver,1,1.0
2021,vamospalestino,1,1.0
2021,valuing,1,1.0
2021,validated,1,1.0
2021,ut0dfeylcb,1,1.0
2021,utensil,1,1.0
2021,utilise,1,1.0
2021,utilising,1,1.0
2021,utilitarian,1,1.0
2021,utility,1,1.0
2021,utopi49r4z,1,1.0
2021,utrhwmgfel,1,1.0
2021,uttered,1,1.0
2021,uttering,1,1.0
2021,v1jjsptljt,1,1.0
2021,v2nhpswqzx,1,1.0
2021,vacancies,1,1.0
2021,vaccinate,1,1.0
2021,vaccinated,1,1.0
2021,vacuum,1,1.0
2021,vague,1,1.0
2021,vagueness,1,1.0
2021,valiant,1,1.0
2021,verbally,1,1.0
2021,verifiable,1,1.0
2021,versa,1,1.0
2021,vigils,1,1.0
2021,vilification,1,1.0
2021,vilify,1,1.0
2021,villa,1,1.0
2021,villager,1,1.0
2021,villain,1,1.0
2021,villains,1,1.0
2021,villas,1,1.0
2021,vips,1,1.0
2021,virtues,1,1.0
2021,visceral,1,1.0
2021,visibly,1,1.0
2021,visions,1,1.0
2021,visitation,1,1.0
2021,visualised,1,1.0
2021,visually,1,1.0
2021,vithushan,1,1.0
2021,vitriolic,1,1.0
2021,vitu_e,1,1.0
2021,vividly,1,1.0
2021,vigorous,1,1.0
2021,vigilants,1,1.0
2021,versus,1,1.0
2021,vigilant,1,1.0
2021,vertebrae,1,1.0
2021,verter,1,1.0
2021,vests,1,1.0
2021,veterans,1,1.0
2021,vfxkuxtgla,1,1.0
2021,vgv5f5lcny,1,1.0
2021,viability,1,1.0
2021,vibes,1,1.0
2021,viciously,1,1.0
2021,victimiser,1,1.0
2021,victimizer,1,1.0
2021,victoria,1,1.0
2021,victories,1,1.0
2021,victors,1,1.0
2021,videoconference,1,1.0
2021,vietnam,1,1.0
2021,viewpoint,1,1.0
2021,vigil,1,1.0
2021,vigilance,1,1.0
2021,wielding,1,1.0
2021,wilfully,1,1.0
2021,ushered,1,1.0
2021,zighari,1,1.0
2021,zaytoun,1,1.0
2021,zealand,1,1.0
2021,zealously,1,1.0
2021,zeid,1,1.0
2021,zeina,1,1.0
2021,zeitoun,1,1.0
2021,zeq,1,1.0
2021,zgaga,1,1.0
2021,zhao,1,1.0
2021,zilch,1,1.0
2021,yourselves,1,1.0
2021,zina,1,1.0
2021,zinger,1,1.0
2021,zingers,1,1.0
2021,zl69lz55ea,1,1.0
2021,zoned,1,1.0
2021,zonte,1,1.0
2021,zuckerberg,1,1.0
2021,zuhdi,1,1.0
2021,zvi,1,1.0
2021,zaynmalik,1,1.0
2021,zarzour,1,1.0
2021,zarqa,1,1.0
2021,zambrano,1,1.0
2021,youssed,1,1.0
2021,yummiest,1,1.0
2021,yummy,1,1.0
2021,yusra,1,1.0
2021,yuval,1,1.0
2021,ywrppk5xmf,1,1.0
2021,ywsddgskjq,1,1.0
2021,yy8kvvyudu,1,1.0
2021,z3qjbnwwsr,1,1.0
2021,zaghari,1,1.0
2021,zahid,1,1.0
2021,zahraa,1,1.0
2021,zain,1,1.0
2021,zainasher,1,1.0
2021,zaitoun,1,1.0
2021,zakariye,1,1.0
2021,zakria,1,1.0
2021,zamamir,1,1.0
2021,zamamiri,1,1.0
2021,zwmcprx7gh,1,1.0
2021,zxljv668lq,1,1.0
2021,ça,1,1.0
2021,ועוד,1,1.0
2021,יאיר,1,1.0
2021,יחד,1,1.0
2021,יפן,1,1.0
2021,ישראל,1,1.0
2021,ללמעלה,1,1.0
2021,למה,1,1.0
2021,לפיד,1,1.0
2021,מ,1,1.0
2021,מארה,1,1.0
2021,ממשלת,1,1.0
2021,מקיים,1,1.0
2021,מרוסיה,1,1.0
2021,משתתפים,1,1.0
2021,נציג,1,1.0
2021,נציגים,1,1.0
2021,נתניהו,1,1.0
2021,סין,1,1.0
2021,עם,1,1.0
2021,קנדה,1,1.0
2021,זרים,1,1.0
2021,ונציגים,1,1.0
2021,été,1,1.0
2021,הממשלה,1,1.0
2021,özil,1,1.0
2021,א,1,1.0
2021,אברהם,1,1.0
2021,אוסטריה,1,1.0
2021,אוסטרליה,1,1.0
2021,איטליה,1,1.0
2021,ב,1,1.0
2021,בנימין,1,1.0
2021,בקריה,1,1.0
2021,ברזיל,1,1.0
2021,בריטניה,1,1.0
2021,בת,1,1.0
2021,בתדרוך,1,1.0
2021,גוטמן,1,1.0
2021,גרמניה,1,1.0
2021,האיחוד,1,1.0
2021,האירופי,1,1.0
2021,הודו,1,1.0
2021,החוץ,1,1.0
2021,yousifiya,1,1.0
2021,yorim,1,1.0
2021,willful,1,1.0
2021,worrisome,1,1.0
2021,wood,1,1.0
2021,woodrow,1,1.0
2021,worded,1,1.0
2021,workday,1,1.0
2021,workforce,1,1.0
2021,workload,1,1.0
2021,workouts,1,1.0
2021,workshop,1,1.0
2021,worldly,1,1.0
2021,worshipped,1,1.0
2021,yonni,1,1.0
2021,wq6qfxoj2w,1,1.0
2021,wqrop4gg4u,1,1.0
2021,wrangling,1,1.0
2021,wrap,1,1.0
2021,wrapping,1,1.0
2021,wreak,1,1.0
2021,wrested,1,1.0
2021,wrist,1,1.0
2021,wrists,1,1.0
2021,woo,1,1.0
2021,womanhood,1,1.0
2021,woken,1,1.0
2021,wobble,1,1.0
2021,willfully,1,1.0
2021,william,1,1.0
2021,williams,1,1.0
2021,willingly,1,1.0
2021,willits,1,1.0
2021,wilshire,1,1.0
2021,winch,1,1.0
2021,wings,1,1.0
2021,wiped,1,1.0
2021,wipes,1,1.0
2021,wire,1,1.0
2021,wired,1,1.0
2021,wisam,1,1.0
2021,wisconsin,1,1.0
2021,wished,1,1.0
2021,withdraws,1,1.0
2021,withering,1,1.0
2021,withstand,1,1.0
2021,wives,1,1.0
2021,writings,1,1.0
2021,wrought,1,1.0
2021,wu2elex7kn,1,1.0
2021,yarahawari,1,1.0
2021,yaser,1,1.0
2021,yasin,1,1.0
2021,yasmeen,1,1.0
2021,yasmin,1,1.0
2021,yassir,1,1.0
2021,yatma,1,1.0
2021,ydecujb7kl,1,1.0
2021,yearly,1,1.0
2021,yedioth,1,1.0
2021,yelkhoudary,1,1.0
2021,yerushalayim,1,1.0
2021,yeshai,1,1.0
2021,yisrael,1,1.0
2021,yizhar,1,1.0
2021,ynet,1,1.0
2021,yoav,1,1.0
2021,yohanan,1,1.0
2021,yoke,1,1.0
2021,yona,1,1.0
2021,yaron,1,1.0
2021,yapping,1,1.0
2021,wvevv9knjm,1,1.0
2021,yaniv,1,1.0
2021,wye,1,1.0
2021,wze5rm2gkx,1,1.0
2021,x9ci51tq6g,1,1.0
2021,xenophobia,1,1.0
2021,xinhua,1,1.0
2021,xinjiang,1,1.0
2021,xqyzvxv0fx,1,1.0
2021,xyjivvjidb,1,1.0
2021,y7rclnwsnu,1,1.0
2021,yaakov,1,1.0
2021,yaalon,1,1.0
2021,yabad,1,1.0
2021,yahiyeh,1,1.0
2021,yair_lapid,1,1.0
2021,yairwallach,1,1.0
2021,yall,1,1.0
2021,yalla,1,1.0
2021,yalu,1,1.0
2021,yamen,1,1.0
2021,usurped,1,1.0
2021,usher,1,1.0
2021,שכם,1,1.0
2021,tow,1,1.0
2021,topple,1,1.0
2021,torres,1,1.0
2021,tortures,1,1.0
2021,torturing,1,1.0
2021,totalitarian,1,1.0
2021,touching,1,1.0
2021,toulouse,1,1.0
2021,tourist,1,1.0
2021,tournaments,1,1.0
2021,towel,1,1.0
2021,tilting,1,1.0
2021,towering,1,1.0
2021,toxic,1,1.0
2021,toxification,1,1.0
2021,tqaqot0vzr,1,1.0
2021,trablus,1,1.0
2021,trace,1,1.0
2021,traces,1,1.0
2021,tracked,1,1.0
2021,tracks,1,1.0
2021,topping,1,1.0
2021,topped,1,1.0
2021,topf,1,1.0
2021,toothpaste,1,1.0
2021,timeframe,1,1.0
2021,timor,1,1.0
2021,timorous,1,1.0
2021,tin,1,1.0
2021,tipping,1,1.0
2021,tirade,1,1.0
2021,tiresome,1,1.0
2021,tiring,1,1.0
2021,tirumurti,1,1.0
2021,title,1,1.0
2021,tlueur2aiq,1,1.0
2021,to120,1,1.0
2021,toadhouse,1,1.0
2021,token,1,1.0
2021,tokxmdgbvr,1,1.0
2021,tomašič,1,1.0
2021,tombs,1,1.0
2021,tomomi,1,1.0
2021,toolkit,1,1.0
2021,trademark,1,1.0
2021,trader,1,1.0
2021,tradesman,1,1.0
2021,travellers,1,1.0
2021,treacle,1,1.0
2021,treasurer,1,1.0
2021,treatise,1,1.0
2021,trenches,1,1.0
2021,trended,1,1.0
2021,trending,1,1.0
2021,trespassing,1,1.0
2021,triage,1,1.0
2021,trials,1,1.0
2021,tribune,1,1.0
2021,trickled,1,1.0
2021,tricks,1,1.0
2021,triestino,1,1.0
2021,trilateral,1,1.0
2021,trinity,1,1.0
2021,tripoli,1,1.0
2021,tripping,1,1.0
2021,triumphant,1,1.0
2021,trklou,1,1.0
2021,travels,1,1.0
2021,travelers,1,1.0
2021,tradition,1,1.0
2021,traumatise,1,1.0
2021,traffics,1,1.0
2021,trafford,1,1.0
2021,tragedies,1,1.0
2021,tragically,1,1.0
2021,trailblazing,1,1.0
2021,trailers,1,1.0
2021,transaction,1,1.0
2021,transactional,1,1.0
2021,transcends,1,1.0
2021,transference,1,1.0
2021,transformation,1,1.0
2021,transit,1,1.0
2021,transitioning,1,1.0
2021,translates,1,1.0
2021,transnational,1,1.0
2021,transparently,1,1.0
2021,transported,1,1.0
2021,trapped,1,1.0
2021,trashed,1,1.0
2021,tilts,1,1.0
2021,tilt,1,1.0
2021,trolling,1,1.0
2021,tenth,1,1.0
2021,telegenic,1,1.0
2021,televangelist,1,1.0
2021,televisions,1,1.0
2021,temperatures,1,1.0
2021,tenancy,1,1.0
2021,tends,1,1.0
2021,teneti,1,1.0
2021,tenets,1,1.0
2021,tennis,1,1.0
2021,terminated,1,1.0
2021,till,1,1.0
2021,terrain,1,1.0
2021,terribly,1,1.0
2021,terrific,1,1.0
2021,terrify,1,1.0
2021,terrorized,1,1.0
2021,terrorizing,1,1.0
2021,tesla,1,1.0
2021,testament,1,1.0
2021,testified,1,1.0
2021,telecommunication,1,1.0
2021,tekah,1,1.0
2021,teenagers,1,1.0
2021,teeming,1,1.0
2021,tattoo,1,1.0
2021,taunt,1,1.0
2021,taunted,1,1.0
2021,taxation,1,1.0
2021,taxi,1,1.0
2021,taxing,1,1.0
2021,taxpayers,1,1.0
2021,tay,1,1.0
2021,tayah,1,1.0
2021,taybe,1,1.0
2021,tayseer,1,1.0
2021,td,1,1.0
2021,tea,1,1.0
2021,teachings,1,1.0
2021,tearfully,1,1.0
2021,tearing,1,1.0
2021,teasing,1,1.0
2021,technically,1,1.0
2021,teddy,1,1.0
2021,testifies,1,1.0
2021,testimonials,1,1.0
2021,tether,1,1.0
2021,thirsty,1,1.0
2021,thom,1,1.0
2021,thompson,1,1.0
2021,thoracic,1,1.0
2021,thorn,1,1.0
2021,thoughtful,1,1.0
2021,thoughts,1,1.0
2021,thrice,1,1.0
2021,thrilled,1,1.0
2021,thrive,1,1.0
2021,throat,1,1.0
2021,throated,1,1.0
2021,thugs,1,1.0
2021,thumped,1,1.0
2021,thurmasiya,1,1.0
2021,thwarted,1,1.0
2021,ticket,1,1.0
2021,tickets,1,1.0
2021,tightrope,1,1.0
2021,tiktok_us,1,1.0
2021,thirty,1,1.0
2021,thirdly,1,1.0
2021,textbooks,1,1.0
2021,thieves,1,1.0
2021,tfqytk3dgy,1,1.0
2021,thai,1,1.0
2021,thalathini,1,1.0
2021,thankful,1,1.0
2021,thanking,1,1.0
2021,theatre,1,1.0
2021,theirs,1,1.0
2021,themed,1,1.0
2021,thenameis_mr_j,1,1.0
2021,theodore,1,1.0
2021,theologically,1,1.0
2021,theology,1,1.0
2021,theoretically,1,1.0
2021,theories,1,1.0
2021,therapeutic,1,1.0
2021,therapist,1,1.0
2021,thereafter,1,1.0
2021,thetakepod,1,1.0
2021,thicker,1,1.0
2021,trojan,1,1.0
2021,trope,1,1.0
2021,usaid,1,1.0
2021,unmatched,1,1.0
2021,unitedforpalestine,1,1.0
2021,unites,1,1.0
2021,uniting,1,1.0
2021,unjustifiable,1,1.0
2021,unknowable,1,1.0
2021,unlawfully,1,1.0
2021,unlazzarini,1,1.0
2021,unlivable,1,1.0
2021,unlulbj2dd,1,1.0
2021,unmistakable,1,1.0
2021,understate,1,1.0
2021,unmistakably,1,1.0
2021,unnecessarily,1,1.0
2021,unofficially,1,1.0
2021,unpleasant,1,1.0
2021,unpredictability,1,1.0
2021,unpredictable,1,1.0
2021,unprovoked,1,1.0
2021,unquestioned,1,1.0
2021,unquestioning,1,1.0
2021,uninvolved,1,1.0
2021,uninterrupted,1,1.0
2021,unintentional,1,1.0
2021,unheard,1,1.0
2021,undertones,1,1.0
2021,underworld,1,1.0
2021,undesirables,1,1.0
2021,undisclosed,1,1.0
2021,undoing,1,1.0
2021,unelected,1,1.0
2021,unesco,1,1.0
2021,unethical,1,1.0
2021,unfamiliar,1,1.0
2021,unfavorable,1,1.0
2021,unfinished,1,1.0
2021,unfolds,1,1.0
2021,unforgettable,1,1.0
2021,unforgivable,1,1.0
2021,unforgiving,1,1.0
2021,unfurl,1,1.0
2021,ungrateful,1,1.0
2021,unguided,1,1.0
2021,unhappy,1,1.0
2021,unraw,1,1.0
2021,unreasonable,1,1.0
2021,unrecognised,1,1.0
2021,unusual,1,1.0
2021,unventilated,1,1.0
2021,unwanted,1,1.0
2021,unwillingness,1,1.0
2021,unwise,1,1.0
2021,unwritten,1,1.0
2021,upend,1,1.0
2021,upended,1,1.0
2021,upgrade,1,1.0
2021,upgraded,1,1.0
2021,upgrading,1,1.0
2021,upheavals,1,1.0
2021,upload,1,1.0
2021,uploaded,1,1.0
2021,uploading,1,1.0
2021,uprisings,1,1.0
2021,ups,1,1.0
2021,urinated,1,1.0
2021,urination,1,1.0
2021,urine,1,1.0
2021,unveiling,1,1.0
2021,unusable,1,1.0
2021,unrecognized,1,1.0
2021,untouchable,1,1.0
2021,unregulated,1,1.0
2021,unreserved,1,1.0
2021,unrestrained,1,1.0
2021,unrestricted,1,1.0
2021,unsafe,1,1.0
2021,unsanitary,1,1.0
2021,unsco,1,1.0
2021,unseated,1,1.0
2021,unseen,1,1.0
2021,unserious,1,1.0
2021,unsettle,1,1.0
2021,unshakable,1,1.0
2021,unsolved,1,1.0
2021,unspeakable,1,1.0
2021,unspoken,1,1.0
2021,unstated,1,1.0
2021,unsuccessfully,1,1.0
2021,unsuitable,1,1.0
2021,unsympathetic,1,1.0
2021,undertakes,1,1.0
2021,understandable,1,1.0
2021,troubling,1,1.0
2021,twittersphere,1,1.0
2021,tutorials,1,1.0
2021,tutu,1,1.0
2021,tvs,1,1.0
2021,tw,1,1.0
2021,twennesland,1,1.0
2021,twilight,1,1.0
2021,twist,1,1.0
2021,twisted,1,1.0
2021,twisting,1,1.0
2021,tycoons,1,1.0
2021,undersecretary,1,1.0
2021,tyrants,1,1.0
2021,tyre,1,1.0
2021,u5snkaorn6,1,1.0
2021,uav,1,1.0
2021,uawc1986,1,1.0
2021,ubai,1,1.0
2021,ubaida,1,1.0
2021,ubaidah,1,1.0
2021,uc,1,1.0
2021,turtle,1,1.0
2021,turret,1,1.0
2021,turmusayya,1,1.0
2021,turkovic,1,1.0
2021,trumpeted,1,1.0
2021,trumpism,1,1.0
2021,trumps,1,1.0
2021,trunks,1,1.0
2021,truss,1,1.0
2021,ts,1,1.0
2021,tub,1,1.0
2021,tuba,1,1.0
2021,tucked,1,1.0
2021,tucson,1,1.0
2021,tugxf5n3jw,1,1.0
2021,tuleen,1,1.0
2021,tulkarm,1,1.0
2021,tumbling,1,1.0
2021,tumultuous,1,1.0
2021,tunis,1,1.0
2021,tunisian,1,1.0
2021,tunnelling,1,1.0
2021,tunneloffreedom,1,1.0
2021,uchri,1,1.0
2021,ucl,1,1.0
2021,ucla,1,1.0
2021,uncensored,1,1.0
2021,unchangeable,1,1.0
2021,uncharacteristically,1,1.0
2021,uncles,1,1.0
2021,unconditioned,1,1.0
2021,unconsciousness,1,1.0
2021,uncontrolled,1,1.0
2021,unconvinced,1,1.0
2021,uncritical,1,1.0
2021,uncuffed,1,1.0
2021,undemocratic,1,1.0
2021,undeniable,1,1.0
2021,undeniably,1,1.0
2021,underestimated,1,1.0
2021,underfunded,1,1.0
2021,undergarments,1,1.0
2021,undergoes,1,1.0
2021,underpinned,1,1.0
2021,underpins,1,1.0
2021,underprovided,1,1.0
2021,uncertainties,1,1.0
2021,unc,1,1.0
2021,ugliness,1,1.0
2021,unbreakable,1,1.0
2021,uh,1,1.0
2021,uhcw,1,1.0
2021,ujnwd8xz9l,1,1.0
2021,ulster,1,1.0
2021,ultimatums,1,1.0
2021,ultranationalists,1,1.0
2021,ultras,1,1.0
2021,umayyad,1,1.0
2021,unabashedly,1,1.0
2021,unachievable,1,1.0
2021,unaffected,1,1.0
2021,unambiguous,1,1.0
2021,unambiguously,1,1.0
2021,unanimous,1,1.0
2021,unapproved,1,1.0
2021,unattainable,1,1.0
2021,unbelievably,1,1.0
2021,unborn,1,1.0
2021,unbowed,1,1.0
2021,שוטרים,1,1.0
2021,שער,1,1.0
2022,alarmed,1,1.0
2022,38kg,1,1.0
2022,317,1,1.0
2022,329,1,1.0
2022,33rd,1,1.0
2022,349,1,1.0
2022,350m,1,1.0
2022,35th,1,1.0
2022,365sq,1,1.0
2022,36km,1,1.0
2022,380,1,1.0
2022,3cynjkmrri,1,1.0
2022,210,1,1.0
2022,3stfhso0n2,1,1.0
2022,400km,1,1.0
2022,40bn,1,1.0
2022,41km,1,1.0
2022,424,1,1.0
2022,425,1,1.0
2022,426,1,1.0
2022,42kg,1,1.0
2022,441,1,1.0
2022,300km,1,1.0
2022,2nd,1,1.0
2022,2ncg2hhfjo,1,1.0
2022,2m,1,1.0
2022,215,1,1.0
2022,217,1,1.0
2022,21st,1,1.0
2022,226,1,1.0
2022,22nd,1,1.0
2022,22y,1,1.0
2022,230,1,1.0
2022,230m,1,1.0
2022,230th,1,1.0
2022,245,1,1.0
2022,251,1,1.0
2022,25am,1,1.0
2022,264,1,1.0
2022,266,1,1.0
2022,268,1,1.0
2022,275,1,1.0
2022,28m,1,1.0
2022,299,1,1.0
2022,29y,1,1.0
2022,444sq,1,1.0
2022,44bn,1,1.0
2022,452,1,1.0
2022,50s,1,1.0
2022,513,1,1.0
2022,536,1,1.0
2022,54th,1,1.0
2022,551,1,1.0
2022,56th,1,1.0
2022,59m,1,1.0
2022,5as9blimzw,1,1.0
2022,5km,1,1.0
2022,5rjakxkabq,1,1.0
2022,5th,1,1.0
2022,604,1,1.0
2022,608,1,1.0
2022,640,1,1.0
2022,675,1,1.0
2022,6am,1,1.0
2022,6bn,1,1.0
2022,6dschfvsrs,1,1.0
2022,6eim6aip6f,1,1.0
2022,6it,1,1.0
2022,50th,1,1.0
2022,50m,1,1.0
2022,45am,1,1.0
2022,50kgs,1,1.0
2022,470,1,1.0
2022,478,1,1.0
2022,479,1,1.0
2022,47soul,1,1.0
2022,480,1,1.0
2022,488,1,1.0
2022,48m,1,1.0
2022,48nnews,1,1.0
2022,48th,1,1.0
2022,491,1,1.0
2022,494,1,1.0
2022,497m,1,1.0
2022,4am,1,1.0
2022,4g,1,1.0
2022,4m,1,1.0
2022,4pm,1,1.0
2022,4sq,1,1.0
2022,4wj8cbbvaf,1,1.0
2022,5000,1,1.0
2022,214,1,1.0
2022,20s,1,1.0
2022,6sxefqnnjb,1,1.0
2022,136,1,1.0
2022,114,1,1.0
2022,115,1,1.0
2022,118th,1,1.0
2022,122,1,1.0
2022,124,1,1.0
2022,125,1,1.0
2022,1300,1,1.0
2022,130m,1,1.0
2022,132,1,1.0
2022,137,1,1.0
2022,20am,1,1.0
2022,13am,1,1.0
2022,141sq,1,1.0
2022,145,1,1.0
2022,148,1,1.0
2022,150sq,1,1.0
2022,151,1,1.0
2022,1537,1,1.0
2022,157,1,1.0
2022,160m,1,1.0
2022,113,1,1.0
2022,111m,1,1.0
2022,111,1,1.0
2022,10sq,1,1.0
2021,يخيفهم,1,1.0
2021,يستهدف,1,1.0
2021,يضم,1,1.0
2021,يمنع,1,1.0
2021,يمهل,1,1.0
2021,يهاجمون,1,1.0
2021,يوسف_أبو_حسين,1,1.0
2021,يوم,1,1.0
2021,١,1,1.0
2021,٣,1,1.0
2021,چو,1,1.0
2022,023,1,1.0
2022,030,1,1.0
2022,05umbt6tzs,1,1.0
2022,0co2fweqcf,1,1.0
2022,0dzb0tgmsl,1,1.0
2022,0gtk6coxlw,1,1.0
2022,0t22sd25m7,1,1.0
2022,10km,1,1.0
2022,161,1,1.0
2022,168,1,1.0
2022,17kg,1,1.0
2022,1960s,1,1.0
2022,1965,1,1.0
2022,1969,1,1.0
2022,197,1,1.0
2022,1975,1,1.0
2022,1986,1,1.0
2022,1988,1,1.0
2022,1990s,1,1.0
2022,19km,1,1.0
2022,19th,1,1.0
2022,1am,1,1.0
2022,1fbvorz2ai,1,1.0
2022,1ki8kpnz3o,1,1.0
2022,1pm,1,1.0
2022,200m,1,1.0
2022,203,1,1.0
2022,2030,1,1.0
2022,204,1,1.0
2022,2040,1,1.0
2022,2050,1,1.0
2022,1963,1,1.0
2022,1958,1,1.0
2022,1800s,1,1.0
2022,1957,1,1.0
2022,1860,1,1.0
2022,1870s,1,1.0
2022,1880s,1,1.0
2022,1900,1,1.0
2022,1907,1,1.0
2022,1917,1,1.0
2022,1918,1,1.0
2022,1920,1,1.0
2022,1922,1,1.0
2022,1923,1,1.0
2022,1924,1,1.0
2022,1930,1,1.0
2022,1930s,1,1.0
2022,1937,1,1.0
2022,1939,1,1.0
2022,1945,1,1.0
2022,195,1,1.0
2022,1952,1,1.0
2022,1954,1,1.0
2022,6pfauxjez0,1,1.0
2022,6th,1,1.0
2021,يجب,1,1.0
2022,adressing,1,1.0
2022,adolf,1,1.0
2022,adoption,1,1.0
2022,adopts,1,1.0
2022,adoration,1,1.0
2022,adore,1,1.0
2022,adorn,1,1.0
2022,adorning,1,1.0
2022,adra,1,1.0
2022,adrenaline,1,1.0
2022,adulation,1,1.0
2022,achile,1,1.0
2022,advancements,1,1.0
2022,adventure,1,1.0
2022,adversary,1,1.0
2022,advertisement,1,1.0
2022,advice,1,1.0
2022,advise,1,1.0
2022,advisories,1,1.0
2022,afar,1,1.0
2022,afash,1,1.0
2022,admire,1,1.0
2022,administratively,1,1.0
2022,administrating,1,1.0
2022,admin,1,1.0
2022,acoustics,1,1.0
2022,acquaint,1,1.0
2022,acquiesce,1,1.0
2022,acquire,1,1.0
2022,acquitted,1,1.0
2022,acri,1,1.0
2022,acronym,1,1.0
2022,actor,1,1.0
2022,adamantly,1,1.0
2022,adameer,1,1.0
2022,adapted,1,1.0
2022,adapting,1,1.0
2022,additionally,1,1.0
2022,adeed,1,1.0
2022,adelson,1,1.0
2022,adham,1,1.0
2022,adhere,1,1.0
2022,adjoining,1,1.0
2022,adl,1,1.0
2022,afd,1,1.0
2022,affair,1,1.0
2022,affaires,1,1.0
2022,ahmar,1,1.0
2022,aicha,1,1.0
2022,aide,1,1.0
2022,aiding,1,1.0
2022,aids,1,1.0
2022,airfield,1,1.0
2022,airing,1,1.0
2022,airlifted,1,1.0
2022,airshows,1,1.0
2022,airstrikes,1,1.0
2022,airtime,1,1.0
2022,aisle,1,1.0
2022,ajplus,1,1.0
2022,ak64koy7uw,1,1.0
2022,akbarzadeh,1,1.0
2022,akh3cilggn,1,1.0
2022,akhras,1,1.0
2022,akila,1,1.0
2022,alajoni,1,1.0
2022,alami,1,1.0
2022,ahmedabofoul,1,1.0
2022,ahli,1,1.0
2022,affirm,1,1.0
2022,aglaya,1,1.0
2022,affirmation,1,1.0
2022,affluent,1,1.0
2022,affording,1,1.0
2022,afif,1,1.0
2022,afifi,1,1.0
2022,afkdscccfi,1,1.0
2022,afloat,1,1.0
2022,aforementioned,1,1.0
2022,africa4pal,1,1.0
2022,africa4palestine,1,1.0
2022,afrique,1,1.0
2022,afzal,1,1.0
2022,aggrandisement,1,1.0
2022,aggravated,1,1.0
2022,aggressions,1,1.0
2022,aggressors,1,1.0
2022,aggrievance,1,1.0
2022,aggrieved,1,1.0
2022,agitated,1,1.0
2022,acoustic,1,1.0
2022,accusd,1,1.0
2022,6vbejjuf7z,1,1.0
2022,9th,1,1.0
2022,945,1,1.0
2022,95th,1,1.0
2022,96,1,1.0
2022,960,1,1.0
2022,970,1,1.0
2022,98,1,1.0
2022,9eixkyr96n,1,1.0
2022,9fwekk1tep,1,1.0
2022,9mnejdaobo,1,1.0
2022,9vkzvx6opn,1,1.0
2022,accumulating,1,1.0
2022,9wcika916d,1,1.0
2022,_lfi,1,1.0
2022,_zachfoster,1,1.0
2022,abandonment,1,1.0
2022,abating,1,1.0
2022,abboud,1,1.0
2022,abby,1,1.0
2022,abdelazeez,1,1.0
2022,abdelkhaliq,1,1.0
2022,92,1,1.0
2022,912,1,1.0
2022,91,1,1.0
2022,8szt0odpdf,1,1.0
2022,6zcko0b5g9,1,1.0
2022,70s,1,1.0
2022,730,1,1.0
2022,740,1,1.0
2022,747,1,1.0
2022,760,1,1.0
2022,78th,1,1.0
2022,7lerhpohvg,1,1.0
2022,7x5ywfbx9f,1,1.0
2022,80s,1,1.0
2022,82,1,1.0
2022,820,1,1.0
2022,870,1,1.0
2022,875m,1,1.0
2022,886m,1,1.0
2022,890,1,1.0
2022,8b,1,1.0
2022,8gwe2v6srf,1,1.0
2022,8pm,1,1.0
2022,abdelrahim,1,1.0
2022,abdicate,1,1.0
2022,abdulhameed,1,1.0
2022,abud,1,1.0
2022,abughaida,1,1.0
2022,abundant,1,1.0
2022,aburubeia,1,1.0
2022,abusaada,1,1.0
2022,abusive,1,1.0
2022,abuzayyad,1,1.0
2022,accelerate,1,1.0
2022,acceleration,1,1.0
2022,accepts,1,1.0
2022,acclaimed,1,1.0
2022,accolades,1,1.0
2022,accommodations,1,1.0
2022,accompanying,1,1.0
2022,accompli,1,1.0
2022,accomplice,1,1.0
2022,accord,1,1.0
2022,accordingly,1,1.0
2022,accumulate,1,1.0
2022,accumulated,1,1.0
2022,abuelaishs,1,1.0
2022,abubakr,1,1.0
2022,abdullatif,1,1.0
2022,abualouf,1,1.0
2022,abdulnabi,1,1.0
2022,abdulrahman,1,1.0
2022,abellan,1,1.0
2022,abellanger49,1,1.0
2022,abhors,1,1.0
2022,abiding,1,1.0
2022,abier,1,1.0
2022,abierkhatib,1,1.0
2022,abilities,1,1.0
2022,ablaze,1,1.0
2022,ablutions,1,1.0
2022,aboard,1,1.0
2022,abofoul,1,1.0
2022,abolished,1,1.0
2022,absolved,1,1.0
2022,absorbing,1,1.0
2022,absorption,1,1.0
2022,abstained,1,1.0
2022,abstentions,1,1.0
2021,يحتملوا,1,1.0
2021,يتصدون,1,1.0
2021,שר,1,1.0
2021,الوزراء,1,1.0
2021,المقدسيين,1,1.0
2021,المكالمة,1,1.0
2021,الناس,1,1.0
2021,الناشط,1,1.0
2021,الهاتفية,1,1.0
2021,الهلال,1,1.0
